CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P1
CASTNO = 1
DATE = 20140211
TIME =  21:14
LATITUDE = 48.57617
LONGITUDE = -125.5045
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
32,2,7.0056,2,31.6584,2,259.5,2,59.0,2,1.111,2,1.1,2
33,2,7.0467,2,31.6934,2,258.5,2,59.3,2,1.091,2,1.0,2
34,2,7.0803,2,31.7269,2,258.5,2,59.3,2,1.077,2,0.9,2
35,2,7.1009,2,31.7466,2,257.6,2,59.2,2,1.131,2,0.8,2
36,2,7.11,2,31.7532,2,257.1,2,59.1,2,1.266,2,0.7,2
37,2,7.1242,2,31.7703,2,257.7,2,59.2,2,0.986,2,0.7,2
38,2,7.1288,2,31.7815,2,258.2,2,59.2,2,0.914,2,0.6,2
39,2,7.1352,2,31.7944,2,258.9,2,58.9,2,0.894,2,0.5,2
40,2,7.136,2,31.8052,2,258.1,2,58.7,2,1.083,2,0.5,2
41,2,7.1694,2,31.8428,2,251.5,2,58.5,2,0.935,2,0.4,2
42,2,7.193,2,31.8673,2,251.5,2,58.3,2,0.9670000000000001,2,0.4,2
43,2,7.1961,2,31.873,2,251.2,2,58.3,2,0.8320000000000001,2,0.3,2
44,2,7.1992,2,31.8816,2,246.3,2,58.2,2,0.826,2,0.3,2
45,2,7.2057,2,31.8896,2,242.8,2,58.0,2,0.809,2,0.3,2
46,2,7.2529,2,31.9404,2,242.7,2,58.0,2,0.7809999999999999,2,0.2,2
47,2,7.2645,2,31.9631,2,244.6,2,58.1,2,0.813,2,0.2,2
48,2,7.2585,2,31.9863,2,243.5,2,58.0,2,0.768,2,0.2,2
49,2,7.3364,2,32.0496,2,230.3,2,57.8,2,0.705,2,0.2,2
50,2,7.3662,2,32.0808,2,228.6,2,57.9,2,0.63,2,0.1,2
51,2,7.3679,2,32.0854,2,228.2,2,58.1,2,0.581,2,0.1,2
52,2,7.3735,2,32.0934,2,228.6,2,58.4,2,0.604,2,0.1,2
53,2,7.3747,2,32.0971,2,228.7,2,58.5,2,0.561,2,0.1,2
54,2,7.3741,2,32.0992,2,228.7,2,58.4,2,0.56,2,0.1,2
55,2,7.375,2,32.1025,2,228.7,2,58.4,2,0.5589999999999999,2,0.1,2
56,2,7.3765,2,32.1057,2,228.2,2,58.4,2,0.5589999999999999,2,0.1,2
57,2,7.382000000000001,2,32.1122,2,227.1,2,58.4,2,0.569,2,0.1,2
58,2,7.3933,2,32.125,2,226.1,2,58.4,2,0.545,2,0.1,2
59,2,7.4034,2,32.1394,2,225.6,2,58.1,2,0.575,2,0.1,2
60,2,7.405,2,32.1522,2,225.0,2,58.2,2,0.575,2,0.0,2
61,2,7.4068,2,32.1563,2,225.0,2,58.1,2,0.607,2,0.0,2
62,2,7.4116,2,32.1647,2,224.2,2,58.1,2,0.555,2,0.0,2
63,2,7.4157,2,32.1691,2,223.9,2,58.0,2,0.5,2,0.0,2
64,2,7.4266,2,32.1779,2,222.9,2,57.9,2,0.521,2,0.0,2
65,2,7.4447,2,32.1915,2,220.1,2,57.9,2,0.505,2,0.0,2
66,2,7.4761,2,32.2186,2,217.1,2,57.9,2,0.483,2,0.0,2
67,2,7.5175,2,32.2518,2,217.7,2,57.8,2,0.521,2,0.0,2
68,2,7.5436,2,32.2723,2,219.3,2,57.6,2,0.525,2,0.0,2
69,2,7.5606,2,32.288000000000004,2,212.7,2,57.6,2,0.48700000000000004,2,0.0,2
70,2,7.5782,2,32.3078,2,211.5,2,57.5,2,0.466,2,0.0,2
71,2,7.6006,2,32.3305,2,210.0,2,57.5,2,0.414,2,0.0,2
72,2,7.6178,2,32.3431,2,209.2,2,57.3,2,0.43700000000000006,2,0.0,2
73,2,7.6334,2,32.3564,2,210.3,2,57.2,2,0.44299999999999995,2,0.0,2
74,2,7.6451,2,32.3638,2,212.7,2,57.1,2,0.425,2,0.0,2
76,2,7.6753,2,32.3745,2,206.2,2,56.9,2,0.434,2,0.0,2
77,2,7.7007,2,32.3838,2,205.0,2,57.0,2,0.424,2,0.0,2
78,2,7.7296,2,32.4073,2,204.7,2,57.0,2,0.418,2,0.0,2
79,2,7.7358,2,32.4214,2,203.7,2,56.7,2,0.43,2,0.0,2
80,2,7.7379,2,32.4319,2,205.8,2,56.6,2,0.483,2,0.0,2
81,2,7.7409,2,32.4497,2,206.8,2,56.5,2,0.435,2,0.0,2
82,2,7.747999999999999,2,32.4645,2,207.4,2,56.5,2,0.45799999999999996,2,0.0,2
84,2,7.7512,2,32.472,2,201.7,2,56.2,2,0.45,2,0.0,2
85,2,7.757000000000001,2,32.4795,2,198.7,2,56.1,2,0.4,2,0.0,2
86,2,7.7619,2,32.4823,2,198.2,2,56.2,2,0.39399999999999996,2,0.0,2
87,2,7.7663,2,32.4869,2,197.6,2,56.3,2,0.39399999999999996,2,0.0,2
88,2,7.7753,2,32.51,2,198.9,2,55.8,2,0.39,2,0.0,2
89,2,7.77,2,32.5463,2,198.9,2,55.6,2,0.389,2,0.0,2
90,2,7.7924,2,32.5962,2,199.4,2,55.5,2,0.39899999999999997,2,0.0,2
92,2,7.8242,2,32.6335,2,180.4,2,55.7,2,0.34700000000000003,2,0.0,2
93,2,7.8507,2,32.6663,2,180.0,2,55.6,2,0.34700000000000003,2,0.0,2
94,2,7.8878,2,32.7216,2,182.0,2,55.4,2,0.363,2,0.0,2
95,2,7.9107,2,32.7584,2,185.3,2,54.9,2,0.365,2,0.0,2
96,2,7.9214,2,32.7781,2,186.5,2,54.2,2,0.336,2,0.0,2
97,2,7.9271,2,32.7845,2,186.3,2,54.0,2,0.331,2,0.0,2
99,2,7.9349,2,32.7991,2,165.8,2,54.1,2,0.319,2,0.0,2
100,2,7.9762,2,32.867,2,163.8,2,53.9,2,0.28300000000000003,2,0.0,2
101,2,8.0251,2,32.9531,2,163.8,2,53.0,2,0.309,2,0.0,2
102,2,8.0291,2,32.9616,2,164.5,2,52.3,2,0.29,2,0.0,2
103,2,8.0303,2,32.9653,2,164.6,2,52.3,2,0.315,2,0.0,2
104,2,8.0295,2,32.975,2,164.0,2,52.4,2,0.304,2,0.0,2
105,2,8.0393,2,33.0174,2,160.7,2,52.8,2,0.294,2,0.0,2
106,2,8.0553,2,33.0322,2,159.0,2,52.9,2,0.249,2,0.0,2
107,2,8.061,2,33.0415,2,159.5,2,52.5,2,0.22699999999999998,2,0.0,2
108,2,8.0628,2,33.0481,2,160.7,2,52.3,2,0.247,2,0.0,2
109,2,8.0568,2,33.0596,2,160.3,2,52.2,2,0.24100000000000002,2,0.0,2
110,2,8.0371,2,33.078,2,154.9,2,52.3,2,0.252,2,0.0,2
111,2,8.0313,2,33.131,2,152.8,2,52.6,2,0.237,2,0.0,2
112,2,8.0378,2,33.1598,2,152.6,2,53.2,2,0.23399999999999999,2,0.0,2
113,2,8.0479,2,33.1823,2,155.2,2,52.7,2,0.243,2,0.0,2
114,2,8.0506,2,33.1854,2,156.6,2,52.5,2,0.23600000000000002,2,0.0,2
115,2,8.0592,2,33.1983,2,149.4,2,52.6,2,0.204,2,0.0,2
116,2,8.062000000000001,2,33.21,2,149.3,2,52.2,2,0.198,2,0.0,2
117,2,8.0581,2,33.2134,2,149.3,2,51.5,2,0.226,2,0.0,2
118,2,8.0568,2,33.2152,2,149.1,2,51.2,2,0.20800000000000002,2,0.0,2
119,2,8.0583,2,33.2286,2,147.4,2,51.7,2,0.19899999999999998,2,0.0,2
120,2,8.0581,2,33.2355,2,146.8,2,51.5,2,0.204,2,0.0,2
121,2,8.0582,2,33.2404,2,147.2,2,51.2,2,0.19,2,0.0,2
122,2,8.0588,2,33.2451,2,146.0,2,51.1,2,0.188,2,0.0,2
123,2,8.0566,2,33.2584,2,141.0,2,50.9,2,0.188,2,0.0,2
124,2,8.0472,2,33.2901,2,141.7,2,50.8,2,0.188,2,0.0,2
125,2,8.0433,2,33.3002,2,142.9,2,50.4,2,0.183,2,0.0,2
126,2,8.0428,2,33.3006,2,142.4,2,50.0,2,0.172,2,0.0,2
127,2,8.0435,2,33.2995,2,142.3,2,49.5,2,0.184,2,0.0,2
END_DATA
